,age,time_since_last_disturbance,last_disturbance_type,identifier,timestep,area,Species
2064,25,1,2,5,76,305.99999999999756,CF
2065,26,2,2,6,76,305.9999999999818,CF
2066,25,1,2,7,76,3.637978807091713e-12,CF
2067,26,2,2,8,76,7.275957614183426e-12,CF
2068,25,1,2,9,76,3.637978807091713e-12,CF
2069,26,2,2,10,76,3.637978807091713e-12,CF
2070,25,1,2,11,76,1.0913936421275137e-11,CF
2071,26,2,2,12,76,3.637978807091713e-12,CF
2072,25,2,2,13,76,7.275957614183426e-12,CF
2073,26,2,2,14,76,3.637978807091713e-12,CF
2074,25,1,2,15,76,3.637978807091713e-12,CF
2075,26,2,2,16,76,1.0913936421275139e-11,CF
2076,25,1,2,17,76,306.0000000000009,CF
2077,26,2,2,18,76,3.637978807091713e-12,CF
2078,25,1,2,19,76,305.9999999999999,CF
2079,25,1,2,20,76,3.637978807091713e-12,CF
2080,24,4,2,21,76,3.637978807091713e-12,CF
2081,26,2,2,22,76,7.275957614183426e-12,CF
2082,25,1,2,23,76,7.275957614183426e-12,CF
2083,26,2,2,24,76,305.99999999999596,CF
2084,25,1,2,25,76,3.637978807091713e-12,CF
2085,26,2,2,26,76,305.99999999999636,CF
2086,24,4,2,27,76,305.99999999999665,CF
2087,26,2,2,28,76,4.552358490173006e-12,CF
2088,25,1,2,29,76,305.9999999999887,CF
2089,26,2,2,30,76,305.999999999989,CF
2090,26,2,2,31,76,305.99999999998545,CF
2091,25,1,2,32,76,305.99999999999307,CF
2092,26,2,2,33,76,4.409361764601273e-12,CF
2093,26,2,2,34,76,306.0000000000011,CF
2094,26,2,2,35,76,3.974820472762943e-12,CF
2095,25,1,2,36,76,305.9999999999891,CF
2096,25,1,2,37,76,3.637978807091713e-12,CF
2097,25,1,2,38,76,305.9999999999953,CF
2098,26,1,2,39,76,3.635092227227601e-12,CF
2099,25,1,2,40,76,305.9999999999899,CF
2100,26,2,2,41,76,305.9999999999966,CF
2101,26,1,2,42,76,7.270184454455116e-12,CF
2102,25,2,2,43,76,305.9999999999893,CF
2103,26,1,2,44,76,305.9999999999899,CF
2104,107,107,1,1,77,6752.6,MF
2105,127,127,1,2,77,26295.0,BL
2106,26,2,2,3,77,19246.000000000007,CF
2107,27,1,2,4,77,19552.000000000004,CF
2108,26,2,2,5,77,305.99999999999756,CF
2109,27,1,2,6,77,305.9999999999818,CF
2110,26,2,2,7,77,3.637978807091713e-12,CF
2111,27,3,2,8,77,7.275957614183426e-12,CF
2112,26,2,2,9,77,3.637978807091713e-12,CF
2113,27,3,2,10,77,3.637978807091713e-12,CF
2114,26,2,2,11,77,1.0913936421275137e-11,CF
2115,27,3,2,12,77,3.637978807091713e-12,CF
2116,26,1,2,13,77,7.275957614183426e-12,CF
2117,27,1,2,14,77,3.637978807091713e-12,CF
2118,26,2,2,15,77,3.637978807091713e-12,CF
2119,27,1,2,16,77,1.0913936421275139e-11,CF
2120,26,2,2,17,77,306.0000000000009,CF
2121,27,1,2,18,77,3.637978807091713e-12,CF
2122,26,2,2,19,77,305.9999999999999,CF
2123,26,2,2,20,77,3.637978807091713e-12,CF
2124,25,1,2,21,77,3.637978807091713e-12,CF
2125,27,1,2,22,77,7.275957614183426e-12,CF
2126,26,2,2,23,77,7.275957614183426e-12,CF
2127,27,1,2,24,77,305.99999999999596,CF
2128,26,2,2,25,77,3.637978807091713e-12,CF
2129,27,1,2,26,77,1.8189894035458565e-11,CF
2130,25,1,2,27,77,305.99999999999665,CF
2131,27,1,2,28,77,4.552358490173006e-12,CF
2132,26,2,2,29,77,305.9999999999887,CF
2133,27,1,2,30,77,305.999999999989,CF
2134,27,1,2,31,77,305.99999999998545,CF
2135,26,2,2,32,77,305.99999999999307,CF
2136,27,1,2,33,77,4.409361764601273e-12,CF
2137,27,1,2,34,77,306.0000000000011,CF
2138,27,3,2,35,77,3.974820472762943e-12,CF
2139,26,2,2,36,77,305.9999999999891,CF
2140,26,2,2,37,77,3.637978807091713e-12,CF
2141,26,2,2,38,77,305.9999999999953,CF
2142,27,2,2,39,77,3.635092227227601e-12,CF
2143,26,2,2,40,77,305.9999999999899,CF
2144,27,1,2,41,77,305.9999999999966,CF
2145,27,2,2,42,77,7.270184454455116e-12,CF
2146,26,1,2,43,77,305.9999999999893,CF
2147,27,2,2,44,77,305.9999999999899,CF
2148,27,3,2,45,77,305.9999999999782,CF
2149,108,108,1,1,78,6752.6,MF
2150,128,128,1,2,78,26295.0,BL
2151,27,1,2,3,78,19246.000000000007,CF
2152,28,2,2,4,78,19552.000000000004,CF
2153,27,1,2,5,78,305.99999999999756,CF
2154,28,2,2,6,78,305.9999999999818,CF
2155,27,1,2,7,78,3.637978807091713e-12,CF
2156,28,1,2,8,78,7.275957614183426e-12,CF
2157,27,3,2,9,78,3.637978807091713e-12,CF
2158,28,1,2,10,78,3.637978807091713e-12,CF
2159,27,3,2,11,78,1.0913936421275137e-11,CF
2160,28,1,2,12,78,3.637978807091713e-12,CF
2161,27,2,2,13,78,7.275957614183426e-12,CF
2162,28,2,2,14,78,3.637978807091713e-12,CF
2163,27,1,2,15,78,3.637978807091713e-12,CF
2164,28,2,2,16,78,1.0913936421275139e-11,CF
2165,27,1,2,17,78,1.8189894035458565e-11,CF
2166,28,2,2,18,78,3.637978807091713e-12,CF
2167,27,1,2,19,78,305.9999999999999,CF
2168,27,1,2,20,78,3.637978807091713e-12,CF
2169,26,2,2,21,78,3.637978807091713e-12,CF
2170,28,2,2,22,78,7.275957614183426e-12,CF
2171,27,1,2,23,78,7.275957614183426e-12,CF
2172,28,2,2,24,78,305.99999999999596,CF
2173,27,1,2,25,78,3.637978807091713e-12,CF
2174,28,2,2,26,78,1.8189894035458565e-11,CF
2175,26,2,2,27,78,305.99999999999665,CF
2176,28,2,2,28,78,4.552358490173006e-12,CF
2177,27,1,2,29,78,305.9999999999887,CF
2178,28,2,2,30,78,305.999999999989,CF
2179,28,2,2,31,78,305.99999999998545,CF
2180,27,1,2,32,78,305.99999999999307,CF
2181,28,2,2,33,78,4.409361764601273e-12,CF
2182,28,2,2,34,78,306.0000000000011,CF
2183,28,1,2,35,78,3.974820472762943e-12,CF
2184,27,1,2,36,78,305.9999999999891,CF
2185,27,1,2,37,78,3.637978807091713e-12,CF
2186,27,1,2,38,78,305.9999999999953,CF
2187,28,1,2,39,78,3.635092227227601e-12,CF
2188,27,1,2,40,78,305.9999999999899,CF
2189,28,2,2,41,78,305.9999999999966,CF
2190,28,1,2,42,78,7.270184454455116e-12,CF
2191,27,2,2,43,78,305.9999999999893,CF
2192,28,1,2,44,78,305.9999999999899,CF
2193,28,1,2,45,78,305.9999999999782,CF
2194,27,3,2,46,78,305.9999999999827,CF
2195,109,109,1,1,79,6752.6,MF
2196,129,129,1,2,79,26295.0,BL
2197,28,2,2,3,79,19246.000000000007,CF
2198,29,1,2,4,79,19246.000000000004,CF
2199,28,2,2,5,79,305.99999999999756,CF
2200,29,1,2,6,79,305.9999999999818,CF
2201,28,2,2,7,79,3.637978807091713e-12,CF
2202,29,2,2,8,79,7.275957614183426e-12,CF
2203,28,1,2,9,79,3.637978807091713e-12,CF
2204,29,2,2,10,79,3.637978807091713e-12,CF
2205,28,1,2,11,79,1.0913936421275137e-11,CF
2206,29,2,2,12,79,3.637978807091713e-12,CF
2207,28,1,2,13,79,7.275957614183426e-12,CF
2208,29,1,2,14,79,3.637978807091713e-12,CF
2209,28,2,2,15,79,3.637978807091713e-12,CF
2210,29,1,2,16,79,1.0913936421275139e-11,CF
2211,28,2,2,17,79,1.8189894035458565e-11,CF
2212,29,1,2,18,79,3.637978807091713e-12,CF
2213,28,2,2,19,79,305.9999999999999,CF
2214,28,2,2,20,79,3.637978807091713e-12,CF
2215,27,1,2,21,79,3.637978807091713e-12,CF
2216,29,1,2,22,79,7.275957614183426e-12,CF
2217,28,2,2,23,79,7.275957614183426e-12,CF
2218,29,1,2,24,79,305.99999999999596,CF
2219,28,2,2,25,79,3.637978807091713e-12,CF
2220,29,1,2,26,79,1.8189894035458565e-11,CF
2221,27,1,2,27,79,305.99999999999665,CF
2222,29,1,2,28,79,4.552358490173006e-12,CF
2223,28,2,2,29,79,305.9999999999887,CF
2224,29,1,2,30,79,305.999999999989,CF
2225,29,1,2,31,79,305.99999999998545,CF
2226,28,2,2,32,79,305.99999999999307,CF
2227,29,1,2,33,79,4.409361764601273e-12,CF
2228,29,1,2,34,79,306.0000000000011,CF
2229,29,2,2,35,79,3.974820472762943e-12,CF
2230,28,2,2,36,79,305.9999999999891,CF
2231,28,2,2,37,79,3.637978807091713e-12,CF
2232,28,2,2,38,79,305.9999999999953,CF
2233,29,2,2,39,79,3.635092227227601e-12,CF
2234,28,2,2,40,79,305.9999999999899,CF
2235,29,1,2,41,79,305.9999999999966,CF
2236,29,2,2,42,79,7.270184454455116e-12,CF
2237,28,1,2,43,79,305.9999999999893,CF
2238,29,2,2,44,79,305.9999999999899,CF
2239,29,2,2,45,79,305.9999999999782,CF
2240,28,1,2,46,79,305.9999999999827,CF
2241,29,3,2,47,79,306.0000000000002,CF
2242,110,110,1,1,80,6752.6,MF
2243,130,130,1,2,80,26295.0,BL
2244,29,1,2,3,80,19246.000000000007,CF
2245,30,2,2,4,80,19246.000000000004,CF
2246,29,1,2,5,80,305.99999999999756,CF
2247,30,2,2,6,80,305.9999999999818,CF
2248,29,1,2,7,80,3.637978807091713e-12,CF
2249,30,3,2,8,80,7.275957614183426e-12,CF
2250,29,2,2,9,80,3.637978807091713e-12,CF
2251,30,1,2,10,80,3.637978807091713e-12,CF
2252,29,2,2,11,80,1.0913936421275137e-11,CF
2253,30,1,2,12,80,3.637978807091713e-12,CF
2254,29,2,2,13,80,7.275957614183426e-12,CF
2255,30,2,2,14,80,3.637978807091713e-12,CF
2256,29,1,2,15,80,3.637978807091713e-12,CF
2257,30,2,2,16,80,1.0913936421275139e-11,CF
2258,29,1,2,17,80,1.8189894035458565e-11,CF
2259,30,2,2,18,80,3.637978807091713e-12,CF
2260,29,1,2,19,80,305.9999999999999,CF
2261,29,1,2,20,80,3.637978807091713e-12,CF
2262,28,1,2,21,80,3.637978807091713e-12,CF
2263,30,2,2,22,80,7.275957614183426e-12,CF
2264,29,1,2,23,80,7.275957614183426e-12,CF
2265,30,2,2,24,80,305.99999999999596,CF
2266,29,1,2,25,80,3.637978807091713e-12,CF
2267,30,2,2,26,80,1.8189894035458565e-11,CF
2268,28,2,2,27,80,305.99999999999665,CF
2269,30,2,2,28,80,4.552358490173006e-12,CF
2270,29,1,2,29,80,305.9999999999887,CF
2271,30,2,2,30,80,305.999999999989,CF
2272,30,2,2,31,80,305.99999999998545,CF
2273,29,1,2,32,80,305.99999999999307,CF
2274,30,2,2,33,80,4.409361764601273e-12,CF
2275,30,2,2,34,80,306.0000000000011,CF
2276,30,1,2,35,80,3.974820472762943e-12,CF
2277,29,1,2,36,80,305.9999999999891,CF
2278,29,1,2,37,80,3.637978807091713e-12,CF
2279,29,1,2,38,80,305.9999999999953,CF
2280,30,3,2,39,80,3.635092227227601e-12,CF
2281,29,1,2,40,80,305.9999999999899,CF
2282,30,2,2,41,80,305.9999999999966,CF
2283,30,3,2,42,80,7.270184454455116e-12,CF
2284,29,2,2,43,80,305.9999999999893,CF
2285,30,3,2,44,80,305.9999999999899,CF
2286,30,1,2,45,80,305.9999999999782,CF
2287,29,2,2,46,80,305.9999999999827,CF
2288,30,1,2,47,80,306.0000000000002,CF
2289,111,111,1,1,81,6752.6,MF
2290,131,131,1,2,81,26295.0,BL
2291,30,2,2,3,81,19246.000000000007,CF
2292,31,1,2,4,81,19246.000000000004,CF
2293,30,2,2,5,81,305.99999999999756,CF
2294,31,3,2,6,81,305.9999999999818,CF
2295,30,2,2,7,81,3.637978807091713e-12,CF
2296,31,1,2,8,81,7.275957614183426e-12,CF
2297,30,1,2,9,81,3.637978807091713e-12,CF
2298,31,2,2,10,81,3.637978807091713e-12,CF
2299,30,1,2,11,81,1.0913936421275137e-11,CF
2300,31,2,2,12,81,3.637978807091713e-12,CF
2301,30,1,2,13,81,7.275957614183426e-12,CF
2302,31,1,2,14,81,3.637978807091713e-12,CF
2303,30,2,2,15,81,3.637978807091713e-12,CF
2304,31,3,2,16,81,1.0913936421275139e-11,CF
2305,30,2,2,17,81,1.8189894035458565e-11,CF
2306,31,3,2,18,81,3.637978807091713e-12,CF
2307,30,2,2,19,81,305.9999999999999,CF
2308,30,2,2,20,81,3.637978807091713e-12,CF
2309,29,2,2,21,81,3.637978807091713e-12,CF
2310,31,1,2,22,81,7.275957614183426e-12,CF
2311,30,2,2,23,81,7.275957614183426e-12,CF
2312,31,1,2,24,81,305.99999999999596,CF
2313,30,2,2,25,81,3.637978807091713e-12,CF
2314,31,1,2,26,81,1.8189894035458565e-11,CF
2315,29,1,2,27,81,305.99999999999665,CF
2316,31,3,2,28,81,4.552358490173006e-12,CF
2317,30,2,2,29,81,305.9999999999887,CF
2318,31,1,2,30,81,305.999999999989,CF
2319,31,1,2,31,81,305.99999999998545,CF
2320,30,2,2,32,81,305.99999999999307,CF
2321,31,1,2,33,81,4.409361764601273e-12,CF
2322,31,1,2,34,81,305.99999999999636,CF
2323,31,2,2,35,81,3.974820472762943e-12,CF
2324,30,2,2,36,81,305.9999999999891,CF
2325,30,2,2,37,81,3.637978807091713e-12,CF
2326,30,2,2,38,81,305.9999999999953,CF
2327,31,1,2,39,81,3.635092227227601e-12,CF
2328,30,2,2,40,81,305.9999999999899,CF
2329,31,1,2,41,81,305.9999999999966,CF
2330,31,1,2,42,81,7.270184454455116e-12,CF
2331,30,1,2,43,81,305.9999999999893,CF
2332,31,1,2,44,81,305.9999999999899,CF
2333,31,2,2,45,81,305.9999999999782,CF
2334,30,1,2,46,81,305.9999999999827,CF
2335,31,2,2,47,81,306.0000000000002,CF
2336,31,3,2,48,81,4.722222612940658e-12,CF
2337,112,112,1,1,82,6752.6,MF
2338,132,132,1,2,82,26295.0,BL
2339,31,3,2,3,82,19246.000000000007,CF
2340,32,1,2,4,82,19246.000000000004,CF
2341,31,3,2,5,82,305.99999999999756,CF
2342,32,1,2,6,82,305.9999999999818,CF
2343,31,3,2,7,82,3.637978807091713e-12,CF
2344,32,1,2,8,82,7.275957614183426e-12,CF
2345,31,2,2,9,82,3.637978807091713e-12,CF
2346,32,1,2,10,82,3.637978807091713e-12,CF
2347,31,2,2,11,82,1.0913936421275137e-11,CF
2348,32,1,2,12,82,3.637978807091713e-12,CF
2349,31,2,2,13,82,7.275957614183426e-12,CF
2350,32,1,2,14,82,3.637978807091713e-12,CF
2351,31,3,2,15,82,3.637978807091713e-12,CF
2352,32,1,2,16,82,1.0913936421275139e-11,CF
2353,31,3,2,17,82,1.8189894035458565e-11,CF
2354,32,1,2,18,82,3.637978807091713e-12,CF
2355,31,3,2,19,82,305.9999999999999,CF
2356,31,3,2,20,82,3.637978807091713e-12,CF
2357,30,3,2,21,82,3.637978807091713e-12,CF
2358,32,1,2,22,82,7.275957614183426e-12,CF
2359,31,3,2,23,82,7.275957614183426e-12,CF
2360,32,1,2,24,82,305.9999999999927,CF
2361,31,3,2,25,82,3.637978807091713e-12,CF
2362,32,1,2,26,82,1.8189894035458565e-11,CF
2363,30,2,2,27,82,305.99999999999665,CF
2364,32,1,2,28,82,4.552358490173006e-12,CF
2365,31,3,2,29,82,305.9999999999887,CF
2366,32,1,2,30,82,305.999999999989,CF
2367,32,1,2,31,82,305.99999999998545,CF
2368,31,3,2,32,82,305.99999999999307,CF
2369,32,1,2,33,82,4.409361764601273e-12,CF
2370,32,1,2,34,82,305.99999999999636,CF
2371,32,1,2,35,82,3.974820472762943e-12,CF
2372,31,3,2,36,82,305.9999999999891,CF
2373,31,3,2,37,82,3.637978807091713e-12,CF
2374,31,3,2,38,82,305.9999999999953,CF
2375,32,1,2,39,82,3.635092227227601e-12,CF
2376,31,3,2,40,82,305.9999999999899,CF
2377,32,1,2,41,82,305.9999999999966,CF
2378,32,1,2,42,82,7.270184454455116e-12,CF
2379,31,2,2,43,82,305.9999999999893,CF
2380,32,1,2,44,82,305.9999999999899,CF
2381,32,1,2,45,82,305.9999999999782,CF
2382,31,2,2,46,82,305.9999999999827,CF
2383,32,1,2,47,82,306.0000000000002,CF
2384,32,1,2,48,82,4.722222612940658e-12,CF
2385,32,2,2,49,82,3.2274183325852877e-12,CF
2386,113,113,1,1,83,6752.6,MF
2387,133,133,1,2,83,26295.0,BL
2388,32,1,2,3,83,19246.000000000007,CF
2389,33,2,2,4,83,19246.000000000004,CF
2390,32,1,2,5,83,305.99999999999756,CF
2391,33,1,2,6,83,305.9999999999818,CF
2392,32,1,2,7,83,3.637978807091713e-12,CF
2393,33,2,2,8,83,7.275957614183426e-12,CF
2394,32,3,2,9,83,3.637978807091713e-12,CF
2395,33,1,2,10,83,3.637978807091713e-12,CF
2396,32,3,2,11,83,1.0913936421275137e-11,CF
2397,33,1,2,12,83,3.637978807091713e-12,CF
2398,32,3,2,13,83,7.275957614183426e-12,CF
2399,33,2,2,14,83,3.637978807091713e-12,CF
2400,32,1,2,15,83,3.637978807091713e-12,CF
2401,33,1,2,16,83,1.0913936421275139e-11,CF
2402,32,4,2,17,83,1.8189894035458565e-11,CF
2403,33,1,2,18,83,3.637978807091713e-12,CF
2404,32,1,2,19,83,1.4551915228366852e-11,CF
2405,32,1,2,20,83,3.637978807091713e-12,CF
2406,31,4,2,21,83,3.637978807091713e-12,CF
2407,33,2,2,22,83,7.275957614183426e-12,CF
2408,32,1,2,23,83,7.275957614183426e-12,CF
2409,33,2,2,24,83,305.9999999999927,CF
2410,32,1,2,25,83,3.637978807091713e-12,CF
2411,33,2,2,26,83,1.8189894035458565e-11,CF
2412,31,3,2,27,83,305.99999999999665,CF
2413,33,1,2,28,83,4.552358490173006e-12,CF
2414,32,1,2,29,83,305.9999999999887,CF
2415,33,2,2,30,83,305.999999999989,CF
2416,33,2,2,31,83,305.99999999998545,CF
2417,32,1,2,32,83,305.99999999999307,CF
2418,33,2,2,33,83,4.409361764601273e-12,CF
2419,33,2,2,34,83,305.99999999999636,CF
2420,33,1,2,35,83,3.974820472762943e-12,CF
2421,32,1,2,36,83,305.9999999999891,CF
2422,32,1,2,37,83,3.637978807091713e-12,CF
2423,32,1,2,38,83,305.9999999999953,CF
2424,33,2,2,39,83,3.635092227227601e-12,CF
2425,32,1,2,40,83,305.9999999999899,CF
2426,33,2,2,41,83,305.9999999999966,CF
2427,33,2,2,42,83,7.270184454455116e-12,CF
2428,32,3,2,43,83,305.9999999999893,CF
2429,33,2,2,44,83,305.9999999999899,CF
2430,33,1,2,45,83,305.9999999999782,CF
2431,32,3,2,46,83,305.9999999999827,CF
2432,33,1,2,47,83,306.0000000000002,CF
2433,33,1,2,48,83,4.722222612940658e-12,CF
2434,33,1,2,49,83,3.2274183325852877e-12,CF
2435,32,4,2,50,83,305.99999999998533,CF
2436,114,114,1,1,84,6752.6,MF
2437,134,134,1,2,84,26295.0,BL
2438,33,2,2,3,84,19246.000000000007,CF
2439,34,1,2,4,84,19246.000000000004,CF
2440,33,2,2,5,84,305.99999999999756,CF
2441,34,2,2,6,84,305.9999999999818,CF
2442,33,2,2,7,84,3.637978807091713e-12,CF
2443,34,1,2,8,84,7.275957614183426e-12,CF
2444,33,1,2,9,84,3.637978807091713e-12,CF
2445,34,2,2,10,84,3.637978807091713e-12,CF
2446,33,1,2,11,84,1.0913936421275137e-11,CF
2447,34,2,2,12,84,3.637978807091713e-12,CF
2448,33,1,2,13,84,7.275957614183426e-12,CF
2449,34,1,2,14,84,3.637978807091713e-12,CF
2450,33,2,2,15,84,3.637978807091713e-12,CF
2451,34,2,2,16,84,1.0913936421275139e-11,CF
2452,33,1,2,17,84,1.8189894035458565e-11,CF
2453,34,2,2,18,84,3.637978807091713e-12,CF
2454,33,2,2,19,84,1.4551915228366852e-11,CF
2455,33,2,2,20,84,3.637978807091713e-12,CF
2456,32,5,2,21,84,3.637978807091713e-12,CF
2457,34,1,2,22,84,7.275957614183426e-12,CF
2458,33,2,2,23,84,7.275957614183426e-12,CF
2459,34,1,2,24,84,305.9999999999927,CF
2460,33,2,2,25,84,3.637978807091713e-12,CF
2461,34,1,2,26,84,1.8189894035458565e-11,CF
2462,32,4,2,27,84,305.99999999999665,CF
2463,34,2,2,28,84,4.552358490173006e-12,CF
2464,33,2,2,29,84,305.9999999999887,CF
2465,34,1,2,30,84,305.999999999989,CF
2466,34,1,2,31,84,305.99999999998545,CF
2467,33,2,2,32,84,305.99999999999307,CF
2468,34,1,2,33,84,4.409361764601273e-12,CF
2469,34,1,2,34,84,305.9999999999927,CF
2470,34,2,2,35,84,3.974820472762943e-12,CF
2471,33,2,2,36,84,305.9999999999891,CF
2472,33,2,2,37,84,3.637978807091713e-12,CF
2473,33,2,2,38,84,305.9999999999953,CF
2474,34,1,2,39,84,3.635092227227601e-12,CF
2475,33,2,2,40,84,305.9999999999899,CF
2476,34,1,2,41,84,305.9999999999966,CF
2477,34,1,2,42,84,7.270184454455116e-12,CF
2478,33,1,2,43,84,305.9999999999893,CF
2479,34,1,2,44,84,305.9999999999899,CF
2480,34,2,2,45,84,305.9999999999782,CF
2481,33,1,2,46,84,305.9999999999827,CF
2482,34,2,2,47,84,306.0000000000002,CF
2483,34,2,2,48,84,4.722222612940658e-12,CF
2484,34,2,2,49,84,3.2274183325852877e-12,CF
2485,33,1,2,50,84,305.99999999998533,CF
2486,34,3,2,51,84,3.6350922272276443e-12,CF
2487,115,115,1,1,85,6752.6,MF
2488,135,135,1,2,85,26295.0,BL
2489,34,1,2,3,85,19246.000000000007,CF
2490,35,2,2,4,85,19246.000000000004,CF
2491,34,1,2,5,85,305.99999999999756,CF
2492,35,1,2,6,85,305.9999999999818,CF
2493,34,1,2,7,85,3.637978807091713e-12,CF
2494,35,2,2,8,85,7.275957614183426e-12,CF
2495,34,2,2,9,85,3.637978807091713e-12,CF
2496,35,1,2,10,85,3.637978807091713e-12,CF
2497,34,2,2,11,85,1.0913936421275137e-11,CF
2498,35,1,2,12,85,3.637978807091713e-12,CF
2499,34,2,2,13,85,7.275957614183426e-12,CF
2500,35,2,2,14,85,3.637978807091713e-12,CF
2501,34,1,2,15,85,3.637978807091713e-12,CF
2502,35,1,2,16,85,1.0913936421275139e-11,CF
2503,34,2,2,17,85,1.8189894035458565e-11,CF
2504,35,1,2,18,85,3.637978807091713e-12,CF
2505,34,1,2,19,85,1.4551915228366852e-11,CF
2506,34,3,2,20,85,3.637978807091713e-12,CF
2507,33,6,2,21,85,3.637978807091713e-12,CF
2508,35,2,2,22,85,7.275957614183426e-12,CF
2509,34,1,2,23,85,7.275957614183426e-12,CF
2510,35,2,2,24,85,305.9999999999927,CF
2511,34,1,2,25,85,3.637978807091713e-12,CF
2512,35,2,2,26,85,1.8189894035458565e-11,CF
2513,33,5,2,27,85,305.99999999999665,CF
2514,35,1,2,28,85,4.552358490173006e-12,CF
2515,34,1,2,29,85,305.9999999999887,CF
2516,35,2,2,30,85,305.999999999989,CF
2517,35,2,2,31,85,305.99999999998545,CF
2518,34,1,2,32,85,305.99999999999307,CF
2519,35,2,2,33,85,4.409361764601273e-12,CF
2520,35,2,2,34,85,305.9999999999927,CF
2521,35,1,2,35,85,3.974820472762943e-12,CF
2522,34,1,2,36,85,305.9999999999891,CF
2523,34,1,2,37,85,3.637978807091713e-12,CF
2524,34,1,2,38,85,305.9999999999953,CF
2525,35,2,2,39,85,3.635092227227601e-12,CF
2526,34,1,2,40,85,305.9999999999899,CF
2527,35,2,2,41,85,305.9999999999966,CF
2528,35,2,2,42,85,7.270184454455116e-12,CF
2529,34,2,2,43,85,305.9999999999893,CF
2530,35,2,2,44,85,305.9999999999899,CF
2531,35,1,2,45,85,305.9999999999782,CF
2532,34,2,2,46,85,305.9999999999827,CF
2533,35,1,2,47,85,306.0000000000002,CF
2534,35,1,2,48,85,4.722222612940658e-12,CF
2535,35,1,2,49,85,3.2274183325852877e-12,CF
2536,34,2,2,50,85,305.99999999998533,CF
2537,35,1,2,51,85,3.6350922272276443e-12,CF
2538,116,116,1,1,86,6752.6,MF
2539,136,136,1,2,86,26295.0,BL
2540,35,1,2,3,86,19246.000000000007,CF
2541,1,1,1,4,86,19246.000000000004,CF
2542,35,1,2,5,86,2.9103830456733704e-11,CF
2543,1,1,1,6,86,305.9999999999818,CF
2544,35,2,2,7,86,3.637978807091713e-12,CF
2545,1,1,1,8,86,7.275957614183426e-12,CF
2546,35,1,2,9,86,3.637978807091713e-12,CF
2547,1,1,1,10,86,3.637978807091713e-12,CF
2548,35,1,2,11,86,1.0913936421275137e-11,CF
2549,1,1,1,12,86,3.637978807091713e-12,CF
2550,35,1,2,13,86,7.275957614183426e-12,CF
2551,1,1,1,14,86,3.637978807091713e-12,CF
2552,35,2,2,15,86,3.637978807091713e-12,CF
2553,1,1,1,16,86,1.0913936421275139e-11,CF
2554,35,1,2,17,86,1.8189894035458565e-11,CF
2555,1,1,1,18,86,3.637978807091713e-12,CF
2556,35,2,2,19,86,1.4551915228366852e-11,CF
2557,35,1,2,20,86,3.637978807091713e-12,CF
2558,34,1,2,21,86,3.637978807091713e-12,CF
2559,1,1,1,22,86,7.275957614183426e-12,CF
2560,35,2,2,23,86,7.275957614183426e-12,CF
2561,1,1,1,24,86,305.9999999999927,CF
2562,35,1,2,25,86,3.637978807091713e-12,CF
2563,1,1,1,26,86,1.8189894035458565e-11,CF
2564,34,1,2,27,86,305.99999999999665,CF
2565,1,1,1,28,86,4.552358490173006e-12,CF
2566,35,1,2,29,86,305.9999999999887,CF
2567,1,1,1,30,86,305.999999999989,CF
2568,1,1,1,31,86,305.99999999998545,CF
2569,35,1,2,32,86,305.99999999999307,CF
2570,1,1,1,33,86,4.409361764601273e-12,CF
2571,1,1,1,34,86,305.9999999999927,CF
2572,1,1,1,35,86,3.974820472762943e-12,CF
2573,35,1,2,36,86,305.9999999999891,CF
2574,35,1,2,37,86,3.637978807091713e-12,CF
2575,35,1,2,38,86,305.9999999999953,CF
2576,1,1,1,39,86,3.635092227227601e-12,CF
2577,35,1,2,40,86,305.9999999999899,CF
2578,1,1,1,41,86,305.9999999999966,CF
2579,1,1,1,42,86,7.270184454455116e-12,CF
2580,35,1,2,43,86,305.9999999999893,CF
2581,1,1,1,44,86,305.9999999999899,CF
2582,1,1,1,45,86,305.9999999999782,CF
2583,35,1,2,46,86,305.9999999999827,CF
2584,1,1,1,47,86,306.0000000000002,CF
2585,1,1,1,48,86,4.722222612940658e-12,CF
2586,1,1,1,49,86,3.2274183325852877e-12,CF
2587,35,1,2,50,86,305.99999999998533,CF
2588,1,1,1,51,86,3.6350922272276443e-12,CF
2589,35,2,2,52,86,305.99999999996845,CF
2590,117,117,1,1,87,6752.6,MF
2591,137,137,1,2,87,26295.0,BL
2592,1,1,1,3,87,19246.000000000007,CF
2593,2,2,1,4,87,19246.000000000004,CF
2594,1,1,1,5,87,2.9103830456733704e-11,CF
2595,2,2,1,6,87,305.9999999999818,CF
2596,1,1,1,7,87,3.637978807091713e-12,CF
2597,2,2,1,8,87,7.275957614183426e-12,CF
2598,1,1,1,9,87,3.637978807091713e-12,CF
2599,2,2,1,10,87,3.637978807091713e-12,CF
2600,1,1,1,11,87,1.0913936421275137e-11,CF
2601,2,2,1,12,87,3.637978807091713e-12,CF
2602,1,1,1,13,87,7.275957614183426e-12,CF
2603,2,2,1,14,87,3.637978807091713e-12,CF
2604,1,1,1,15,87,3.637978807091713e-12,CF
2605,2,2,1,16,87,1.0913936421275139e-11,CF
2606,1,1,1,17,87,1.8189894035458565e-11,CF
2607,2,2,1,18,87,3.637978807091713e-12,CF
2608,1,1,1,19,87,1.4551915228366852e-11,CF
