,identifier,timestep,area,Species
5107,23,130,7.275957614183426e-12,CF
5108,24,130,305.9999999999927,CF
5109,25,130,3.637978807091713e-12,CF
5110,26,130,1.8189894035458565e-11,CF
5111,27,130,3.637978807091713e-12,CF
5112,28,130,4.552358490173006e-12,CF
5113,29,130,305.99999999997453,CF
5114,30,130,305.999999999989,CF
5115,31,130,3.2741809263825417e-11,CF
5116,32,130,305.9999999999818,CF
5117,33,130,4.409361764601273e-12,CF
5118,34,130,305.9999999999927,CF
5119,35,130,3.974820472762943e-12,CF
5120,36,130,305.9999999999891,CF
5121,37,130,3.637978807091713e-12,CF
5122,38,130,305.9999999999953,CF
5123,39,130,3.635092227227601e-12,CF
5124,40,130,3.637978807091713e-12,CF
5125,41,130,305.9999999999966,CF
5126,42,130,7.270184454455116e-12,CF
5127,43,130,305.9999999999893,CF
5128,44,130,305.9999999999709,CF
5129,45,130,305.9999999999782,CF
5130,46,130,305.9999999999827,CF
5131,47,130,306.0000000000002,CF
5132,48,130,4.722222612940658e-12,CF
5133,49,130,3.2274183325852877e-12,CF
5134,50,130,3.637978807091713e-12,CF
5135,51,130,3.6350922272276443e-12,CF
5136,52,130,305.99999999996845,CF
5137,53,130,305.99999999998624,CF
5138,54,130,305.9999999999782,CF
5139,55,130,305.9999999999817,CF
5140,56,130,305.999999999993,CF
5141,57,130,3.637978807091713e-12,CF
5142,58,130,305.99999999991167,CF
5143,59,130,305.9999999999345,CF
5144,60,130,305.9999999999673,CF
5145,61,130,1.8990808925422526e-11,CF
5146,62,130,1.1245004927218105e-11,CF
5147,63,130,1.4551915228366852e-11,CF
5148,64,130,3.637978807091712e-12,CF
5149,65,130,306.00000000000034,CF
5150,66,130,1.4166667838821399e-11,CF
5151,1,131,6752.6,MF
5152,2,131,26295.0,BL
5153,3,131,18328.000000000127,CF
5154,4,131,19246.000000000004,CF
5155,5,131,2.9103830456733704e-11,CF
5156,6,131,3.637978807091713e-12,CF
5157,7,131,3.637978807091713e-12,CF
5158,8,131,3.637978807091713e-12,CF
5159,9,131,3.637978807091713e-12,CF
5160,10,131,3.637978807091713e-12,CF
5161,11,131,1.0913936421275137e-11,CF
5162,12,131,3.637978807091713e-12,CF
5163,13,131,7.275957614183426e-12,CF
5164,14,131,3.637978807091713e-12,CF
5165,15,131,3.637978807091713e-12,CF
5166,16,131,1.0913936421275139e-11,CF
5167,17,131,1.8189894035458565e-11,CF
5168,18,131,3.637978807091713e-12,CF
5169,19,131,1.4551915228366852e-11,CF
5170,20,131,3.637978807091713e-12,CF
5171,21,131,3.637978807091713e-12,CF
5172,22,131,7.275957614183426e-12,CF
5173,23,131,7.275957614183426e-12,CF
5174,24,131,305.9999999999927,CF
5175,25,131,3.637978807091713e-12,CF
5176,26,131,1.8189894035458565e-11,CF
5177,27,131,3.637978807091713e-12,CF
5178,28,131,4.552358490173006e-12,CF
5179,29,131,305.99999999997453,CF
5180,30,131,305.999999999989,CF
5181,31,131,3.2741809263825417e-11,CF
5182,32,131,305.9999999999818,CF
5183,33,131,4.409361764601273e-12,CF
5184,34,131,305.9999999999927,CF
5185,35,131,3.974820472762943e-12,CF
5186,36,131,305.9999999999891,CF
5187,37,131,3.637978807091713e-12,CF
5188,38,131,305.9999999999953,CF
5189,39,131,3.635092227227601e-12,CF
5190,40,131,3.637978807091713e-12,CF
5191,41,131,305.9999999999966,CF
5192,42,131,7.270184454455116e-12,CF
5193,43,131,305.9999999999893,CF
5194,44,131,305.9999999999709,CF
5195,45,131,305.9999999999782,CF
5196,46,131,305.9999999999827,CF
5197,47,131,306.0000000000002,CF
5198,48,131,4.722222612940658e-12,CF
5199,49,131,3.2274183325852877e-12,CF
5200,50,131,3.637978807091713e-12,CF
5201,51,131,3.6350922272276443e-12,CF
5202,52,131,305.99999999996845,CF
5203,53,131,305.99999999998624,CF
5204,54,131,305.9999999999782,CF
5205,55,131,305.9999999999817,CF
5206,56,131,305.999999999993,CF
5207,57,131,3.637978807091713e-12,CF
5208,58,131,305.99999999991167,CF
5209,59,131,305.9999999999345,CF
5210,60,131,305.9999999999673,CF
5211,61,131,1.8990808925422526e-11,CF
5212,62,131,1.1245004927218105e-11,CF
5213,63,131,1.4551915228366852e-11,CF
5214,64,131,3.637978807091712e-12,CF
5215,65,131,306.00000000000034,CF
5216,66,131,1.4166667838821399e-11,CF
5217,1,132,6752.6,MF
5218,2,132,26295.0,BL
5219,3,132,18328.000000000127,CF
5220,4,132,19246.000000000004,CF
5221,5,132,2.9103830456733704e-11,CF
5222,6,132,3.637978807091713e-12,CF
5223,7,132,3.637978807091713e-12,CF
5224,8,132,3.637978807091713e-12,CF
5225,9,132,3.637978807091713e-12,CF
5226,10,132,3.637978807091713e-12,CF
5227,11,132,1.0913936421275137e-11,CF
5228,12,132,3.637978807091713e-12,CF
5229,13,132,7.275957614183426e-12,CF
5230,14,132,3.637978807091713e-12,CF
5231,15,132,3.637978807091713e-12,CF
5232,16,132,1.0913936421275139e-11,CF
5233,17,132,1.8189894035458565e-11,CF
5234,18,132,3.637978807091713e-12,CF
5235,19,132,1.4551915228366852e-11,CF
5236,20,132,3.637978807091713e-12,CF
5237,21,132,3.637978807091713e-12,CF
5238,22,132,7.275957614183426e-12,CF
5239,23,132,7.275957614183426e-12,CF
5240,24,132,305.9999999999927,CF
5241,25,132,3.637978807091713e-12,CF
5242,26,132,1.8189894035458565e-11,CF
5243,27,132,3.637978807091713e-12,CF
5244,28,132,4.552358490173006e-12,CF
5245,29,132,305.99999999997453,CF
5246,30,132,305.999999999989,CF
5247,31,132,3.2741809263825417e-11,CF
5248,32,132,305.9999999999818,CF
5249,33,132,4.409361764601273e-12,CF
5250,34,132,305.9999999999927,CF
5251,35,132,3.974820472762943e-12,CF
5252,36,132,305.9999999999891,CF
5253,37,132,3.637978807091713e-12,CF
5254,38,132,305.9999999999953,CF
5255,39,132,3.635092227227601e-12,CF
5256,40,132,3.637978807091713e-12,CF
5257,41,132,305.9999999999966,CF
5258,42,132,7.270184454455116e-12,CF
5259,43,132,305.9999999999893,CF
5260,44,132,305.9999999999709,CF
5261,45,132,305.9999999999782,CF
5262,46,132,305.9999999999827,CF
5263,47,132,306.0000000000002,CF
5264,48,132,4.722222612940658e-12,CF
5265,49,132,3.2274183325852877e-12,CF
5266,50,132,3.637978807091713e-12,CF
5267,51,132,3.6350922272276443e-12,CF
5268,52,132,305.99999999996845,CF
5269,53,132,305.99999999998624,CF
5270,54,132,305.9999999999782,CF
5271,55,132,305.9999999999817,CF
5272,56,132,305.999999999993,CF
5273,57,132,3.637978807091713e-12,CF
5274,58,132,305.99999999991167,CF
5275,59,132,305.9999999999345,CF
5276,60,132,305.9999999999673,CF
5277,61,132,1.8990808925422526e-11,CF
5278,62,132,1.1245004927218105e-11,CF
5279,63,132,1.4551915228366852e-11,CF
5280,64,132,3.637978807091712e-12,CF
5281,65,132,306.00000000000034,CF
5282,66,132,1.4166667838821399e-11,CF
5283,1,133,6752.6,MF
5284,2,133,26295.0,BL
5285,3,133,18328.000000000127,CF
5286,4,133,19246.000000000004,CF
5287,5,133,2.9103830456733704e-11,CF
5288,6,133,3.637978807091713e-12,CF
5289,7,133,3.637978807091713e-12,CF
5290,8,133,3.637978807091713e-12,CF
5291,9,133,3.637978807091713e-12,CF
5292,10,133,3.637978807091713e-12,CF
5293,11,133,1.0913936421275137e-11,CF
5294,12,133,3.637978807091713e-12,CF
5295,13,133,7.275957614183426e-12,CF
5296,14,133,3.637978807091713e-12,CF
5297,15,133,3.637978807091713e-12,CF
5298,16,133,1.0913936421275139e-11,CF
5299,17,133,1.8189894035458565e-11,CF
5300,18,133,3.637978807091713e-12,CF
5301,19,133,1.4551915228366852e-11,CF
5302,20,133,3.637978807091713e-12,CF
5303,21,133,3.637978807091713e-12,CF
5304,22,133,7.275957614183426e-12,CF
5305,23,133,7.275957614183426e-12,CF
5306,24,133,305.9999999999927,CF
5307,25,133,3.637978807091713e-12,CF
5308,26,133,1.8189894035458565e-11,CF
5309,27,133,3.637978807091713e-12,CF
5310,28,133,4.552358490173006e-12,CF
5311,29,133,305.99999999997453,CF
5312,30,133,305.999999999989,CF
5313,31,133,3.2741809263825417e-11,CF
5314,32,133,305.9999999999818,CF
5315,33,133,4.409361764601273e-12,CF
5316,34,133,305.9999999999927,CF
5317,35,133,3.974820472762943e-12,CF
5318,36,133,305.9999999999891,CF
5319,37,133,3.637978807091713e-12,CF
5320,38,133,305.9999999999953,CF
5321,39,133,3.635092227227601e-12,CF
5322,40,133,3.637978807091713e-12,CF
5323,41,133,305.9999999999966,CF
5324,42,133,7.270184454455116e-12,CF
5325,43,133,305.9999999999893,CF
5326,44,133,305.9999999999709,CF
5327,45,133,305.9999999999782,CF
5328,46,133,305.9999999999827,CF
5329,47,133,306.0000000000002,CF
5330,48,133,4.722222612940658e-12,CF
5331,49,133,3.2274183325852877e-12,CF
5332,50,133,3.637978807091713e-12,CF
5333,51,133,3.6350922272276443e-12,CF
5334,52,133,305.99999999996845,CF
5335,53,133,305.99999999998624,CF
5336,54,133,305.9999999999782,CF
5337,55,133,305.9999999999817,CF
5338,56,133,305.999999999993,CF
5339,57,133,3.637978807091713e-12,CF
5340,58,133,305.99999999991167,CF
5341,59,133,305.9999999999345,CF
5342,60,133,305.9999999999673,CF
5343,61,133,1.8990808925422526e-11,CF
5344,62,133,1.1245004927218105e-11,CF
5345,63,133,1.4551915228366852e-11,CF
5346,64,133,3.637978807091712e-12,CF
5347,65,133,306.00000000000034,CF
5348,66,133,1.4166667838821399e-11,CF
5349,1,134,6752.6,MF
5350,2,134,26295.0,BL
5351,3,134,18328.000000000127,CF
5352,4,134,19246.000000000004,CF
5353,5,134,2.9103830456733704e-11,CF
5354,6,134,3.637978807091713e-12,CF
5355,7,134,3.637978807091713e-12,CF
5356,8,134,3.637978807091713e-12,CF
5357,9,134,3.637978807091713e-12,CF
5358,10,134,3.637978807091713e-12,CF
5359,11,134,1.0913936421275137e-11,CF
5360,12,134,3.637978807091713e-12,CF
5361,13,134,7.275957614183426e-12,CF
5362,14,134,3.637978807091713e-12,CF
5363,15,134,3.637978807091713e-12,CF
5364,16,134,1.0913936421275139e-11,CF
5365,17,134,1.8189894035458565e-11,CF
5366,18,134,3.637978807091713e-12,CF
5367,19,134,1.4551915228366852e-11,CF
5368,20,134,3.637978807091713e-12,CF
5369,21,134,3.637978807091713e-12,CF
5370,22,134,7.275957614183426e-12,CF
5371,23,134,7.275957614183426e-12,CF
5372,24,134,305.9999999999927,CF
5373,25,134,3.637978807091713e-12,CF
5374,26,134,1.8189894035458565e-11,CF
5375,27,134,3.637978807091713e-12,CF
5376,28,134,4.552358490173006e-12,CF
5377,29,134,305.99999999997453,CF
5378,30,134,305.999999999989,CF
5379,31,134,3.2741809263825417e-11,CF
5380,32,134,305.9999999999818,CF
5381,33,134,4.409361764601273e-12,CF
5382,34,134,305.9999999999927,CF
5383,35,134,3.974820472762943e-12,CF
5384,36,134,305.9999999999891,CF
5385,37,134,3.637978807091713e-12,CF
5386,38,134,305.9999999999953,CF
5387,39,134,3.635092227227601e-12,CF
5388,40,134,3.637978807091713e-12,CF
5389,41,134,305.9999999999966,CF
5390,42,134,7.270184454455116e-12,CF
5391,43,134,305.9999999999893,CF
5392,44,134,305.9999999999709,CF
5393,45,134,305.99999999997453,CF
5394,46,134,305.9999999999827,CF
5395,47,134,306.0000000000002,CF
5396,48,134,4.722222612940658e-12,CF
5397,49,134,3.2274183325852877e-12,CF
5398,50,134,3.637978807091713e-12,CF
5399,51,134,3.6350922272276443e-12,CF
5400,52,134,305.99999999996845,CF
5401,53,134,305.99999999998624,CF
5402,54,134,305.9999999999782,CF
5403,55,134,305.9999999999817,CF
5404,56,134,305.999999999993,CF
5405,57,134,3.637978807091713e-12,CF
5406,58,134,305.99999999991167,CF
5407,59,134,305.9999999999345,CF
5408,60,134,305.9999999999673,CF
5409,61,134,1.8990808925422526e-11,CF
5410,62,134,1.1245004927218105e-11,CF
5411,63,134,1.4551915228366852e-11,CF
5412,64,134,3.637978807091712e-12,CF
5413,65,134,306.00000000000034,CF
5414,66,134,1.4166667838821399e-11,CF
5415,67,134,3.6350922272274282e-12,CF
5416,1,135,6752.6,MF
5417,2,135,26295.0,BL
5418,3,135,18328.000000000127,CF
5419,4,135,19246.000000000004,CF
5420,5,135,2.9103830456733704e-11,CF
5421,6,135,3.637978807091713e-12,CF
5422,7,135,3.637978807091713e-12,CF
5423,8,135,3.637978807091713e-12,CF
5424,9,135,3.637978807091713e-12,CF
5425,10,135,3.637978807091713e-12,CF
5426,11,135,1.0913936421275137e-11,CF
5427,12,135,3.637978807091713e-12,CF
5428,13,135,7.275957614183426e-12,CF
5429,14,135,3.637978807091713e-12,CF
5430,15,135,3.637978807091713e-12,CF
5431,16,135,1.0913936421275139e-11,CF
5432,17,135,1.8189894035458565e-11,CF
5433,18,135,3.637978807091713e-12,CF
5434,19,135,1.4551915228366852e-11,CF
5435,20,135,3.637978807091713e-12,CF
5436,21,135,3.637978807091713e-12,CF
5437,22,135,7.275957614183426e-12,CF
5438,23,135,7.275957614183426e-12,CF
5439,24,135,305.9999999999927,CF
5440,25,135,3.637978807091713e-12,CF
5441,26,135,1.8189894035458565e-11,CF
5442,27,135,3.637978807091713e-12,CF
5443,28,135,4.552358490173006e-12,CF
5444,29,135,305.99999999997453,CF
5445,30,135,305.999999999989,CF
5446,31,135,3.2741809263825417e-11,CF
5447,32,135,305.9999999999818,CF
5448,33,135,4.409361764601273e-12,CF
5449,34,135,305.9999999999927,CF
5450,35,135,3.974820472762943e-12,CF
5451,36,135,305.9999999999891,CF
5452,37,135,3.637978807091713e-12,CF
5453,38,135,305.9999999999953,CF
5454,39,135,3.635092227227601e-12,CF
5455,40,135,3.637978807091713e-12,CF
5456,41,135,305.9999999999966,CF
5457,42,135,7.270184454455116e-12,CF
5458,43,135,305.9999999999893,CF
5459,44,135,305.9999999999709,CF
5460,45,135,305.99999999997453,CF
5461,46,135,305.9999999999827,CF
5462,47,135,306.0000000000002,CF
5463,48,135,4.722222612940658e-12,CF
5464,49,135,3.2274183325852877e-12,CF
5465,50,135,3.637978807091713e-12,CF
5466,51,135,3.6350922272276443e-12,CF
5467,52,135,305.99999999996845,CF
5468,53,135,305.99999999998624,CF
5469,54,135,305.9999999999782,CF
5470,55,135,305.9999999999817,CF
5471,56,135,305.999999999993,CF
5472,57,135,3.637978807091713e-12,CF
5473,58,135,305.99999999991167,CF
5474,59,135,305.9999999999345,CF
5475,60,135,305.9999999999673,CF
5476,61,135,1.8990808925422526e-11,CF
5477,62,135,1.1245004927218105e-11,CF
5478,63,135,1.4551915228366852e-11,CF
5479,64,135,3.637978807091712e-12,CF
5480,65,135,306.00000000000034,CF
5481,66,135,1.4166667838821399e-11,CF
5482,67,135,3.6350922272274282e-12,CF
5483,1,136,6752.6,MF
5484,2,136,26295.0,BL
5485,3,136,18328.000000000127,CF
5486,4,136,19246.000000000004,CF
5487,5,136,2.9103830456733704e-11,CF
5488,6,136,3.637978807091713e-12,CF
5489,7,136,3.637978807091713e-12,CF
5490,8,136,3.637978807091713e-12,CF
5491,9,136,3.637978807091713e-12,CF
5492,10,136,3.637978807091713e-12,CF
5493,11,136,1.0913936421275137e-11,CF
5494,12,136,3.637978807091713e-12,CF
5495,13,136,7.275957614183426e-12,CF
5496,14,136,3.637978807091713e-12,CF
5497,15,136,3.637978807091713e-12,CF
5498,16,136,1.0913936421275139e-11,CF
5499,17,136,1.4551915228366852e-11,CF
5500,18,136,3.637978807091713e-12,CF
5501,19,136,1.4551915228366852e-11,CF
5502,20,136,3.637978807091713e-12,CF
5503,21,136,3.637978807091713e-12,CF
5504,22,136,7.275957614183426e-12,CF
5505,23,136,7.275957614183426e-12,CF
5506,24,136,305.9999999999927,CF
5507,25,136,3.637978807091713e-12,CF
5508,26,136,1.8189894035458565e-11,CF
5509,27,136,3.637978807091713e-12,CF
5510,28,136,4.552358490173006e-12,CF
5511,29,136,305.99999999997453,CF
5512,30,136,305.999999999989,CF
5513,31,136,3.2741809263825417e-11,CF
5514,32,136,305.9999999999818,CF
5515,33,136,4.409361764601273e-12,CF
5516,34,136,305.9999999999927,CF
5517,35,136,3.974820472762943e-12,CF
5518,36,136,305.9999999999891,CF
5519,37,136,3.637978807091713e-12,CF
5520,38,136,305.9999999999953,CF
5521,39,136,3.635092227227601e-12,CF
5522,40,136,3.637978807091713e-12,CF
5523,41,136,305.9999999999966,CF
5524,42,136,7.270184454455116e-12,CF
5525,43,136,305.9999999999893,CF
5526,44,136,305.9999999999709,CF
5527,45,136,305.99999999997453,CF
5528,46,136,305.9999999999827,CF
5529,47,136,306.0000000000002,CF
5530,48,136,4.722222612940658e-12,CF
5531,49,136,3.2274183325852877e-12,CF
5532,50,136,3.637978807091713e-12,CF
5533,51,136,3.6350922272276443e-12,CF
5534,52,136,305.99999999996845,CF
5535,53,136,305.99999999998624,CF
5536,54,136,305.9999999999782,CF
5537,55,136,305.9999999999817,CF
5538,56,136,305.999999999993,CF
5539,57,136,3.637978807091713e-12,CF
5540,58,136,305.99999999991167,CF
5541,59,136,305.9999999999345,CF
5542,60,136,305.9999999999673,CF
5543,61,136,1.8990808925422526e-11,CF
5544,62,136,1.1245004927218105e-11,CF
5545,63,136,1.4551915228366852e-11,CF
5546,64,136,3.637978807091712e-12,CF
5547,65,136,306.00000000000034,CF
5548,66,136,1.4166667838821399e-11,CF
5549,67,136,3.6350922272274282e-12,CF
5550,68,136,3.637978807091712e-12,CF
5551,1,137,6752.6,MF
5552,2,137,26295.0,BL
5553,3,137,18328.000000000127,CF
5554,4,137,19246.000000000004,CF
5555,5,137,2.9103830456733704e-11,CF
5556,6,137,3.637978807091713e-12,CF
5557,7,137,3.637978807091713e-12,CF
5558,8,137,3.637978807091713e-12,CF
5559,9,137,3.637978807091713e-12,CF
5560,10,137,3.637978807091713e-12,CF
5561,11,137,1.0913936421275137e-11,CF
5562,12,137,3.637978807091713e-12,CF
5563,13,137,7.275957614183426e-12,CF
5564,14,137,3.637978807091713e-12,CF
5565,15,137,3.637978807091713e-12,CF
5566,16,137,1.0913936421275139e-11,CF
5567,17,137,1.4551915228366852e-11,CF
5568,18,137,3.637978807091713e-12,CF
5569,19,137,1.4551915228366852e-11,CF
5570,20,137,3.637978807091713e-12,CF
5571,21,137,3.637978807091713e-12,CF
5572,22,137,7.275957614183426e-12,CF
5573,23,137,7.275957614183426e-12,CF
5574,24,137,305.9999999999927,CF
5575,25,137,3.637978807091713e-12,CF
5576,26,137,1.8189894035458565e-11,CF
5577,27,137,3.637978807091713e-12,CF
5578,28,137,4.552358490173006e-12,CF
5579,29,137,305.99999999997453,CF
5580,30,137,305.999999999989,CF
5581,31,137,3.2741809263825417e-11,CF
5582,32,137,305.9999999999818,CF
5583,33,137,4.409361764601273e-12,CF
5584,34,137,305.9999999999927,CF
5585,35,137,3.974820472762943e-12,CF
5586,36,137,305.9999999999891,CF
5587,37,137,3.637978807091713e-12,CF
5588,38,137,305.9999999999953,CF
5589,39,137,3.635092227227601e-12,CF
5590,40,137,3.637978807091713e-12,CF
5591,41,137,305.9999999999966,CF
5592,42,137,7.270184454455116e-12,CF
5593,43,137,305.9999999999893,CF
5594,44,137,305.9999999999709,CF
5595,45,137,305.99999999997453,CF
5596,46,137,305.9999999999827,CF
5597,47,137,306.0000000000002,CF
5598,48,137,4.722222612940658e-12,CF
5599,49,137,3.2274183325852877e-12,CF
5600,50,137,3.637978807091713e-12,CF
5601,51,137,3.6350922272276443e-12,CF
5602,52,137,305.99999999996845,CF
5603,53,137,305.99999999998624,CF
5604,54,137,305.9999999999782,CF
5605,55,137,305.9999999999817,CF
5606,56,137,305.999999999993,CF
5607,57,137,3.637978807091713e-12,CF
5608,58,137,305.99999999991167,CF
5609,59,137,305.9999999999345,CF
5610,60,137,305.9999999999673,CF
5611,61,137,1.8990808925422526e-11,CF
5612,62,137,1.1245004927218105e-11,CF
5613,63,137,1.4551915228366852e-11,CF
5614,64,137,3.637978807091712e-12,CF
5615,65,137,306.00000000000034,CF
5616,66,137,1.4166667838821399e-11,CF
5617,67,137,3.6350922272274282e-12,CF
5618,68,137,3.637978807091712e-12,CF
5619,1,138,6752.6,MF
5620,2,138,26295.0,BL
5621,3,138,18328.000000000127,CF
5622,4,138,19246.000000000004,CF
5623,5,138,2.9103830456733704e-11,CF
5624,6,138,3.637978807091713e-12,CF
5625,7,138,3.637978807091713e-12,CF
5626,8,138,3.637978807091713e-12,CF
5627,9,138,3.637978807091713e-12,CF
5628,10,138,3.637978807091713e-12,CF
5629,11,138,1.0913936421275137e-11,CF
5630,12,138,3.637978807091713e-12,CF
5631,13,138,7.275957614183426e-12,CF
5632,14,138,3.637978807091713e-12,CF
5633,15,138,3.637978807091713e-12,CF
5634,16,138,1.0913936421275139e-11,CF
5635,17,138,1.4551915228366852e-11,CF
5636,18,138,3.637978807091713e-12,CF
5637,19,138,1.4551915228366852e-11,CF
5638,20,138,3.637978807091713e-12,CF
5639,21,138,3.637978807091713e-12,CF
5640,22,138,7.275957614183426e-12,CF
5641,23,138,7.275957614183426e-12,CF
5642,24,138,305.9999999999927,CF
5643,25,138,3.637978807091713e-12,CF
5644,26,138,1.8189894035458565e-11,CF
5645,27,138,3.637978807091713e-12,CF
5646,28,138,4.552358490173006e-12,CF
5647,29,138,305.99999999997453,CF
5648,30,138,305.999999999989,CF
5649,31,138,3.2741809263825417e-11,CF
5650,32,138,305.9999999999818,CF
5651,33,138,4.409361764601273e-12,CF
5652,34,138,305.9999999999927,CF
5653,35,138,3.974820472762943e-12,CF
5654,36,138,305.9999999999891,CF
5655,37,138,3.637978807091713e-12,CF
5656,38,138,305.9999999999953,CF
5657,39,138,3.635092227227601e-12,CF
5658,40,138,3.637978807091713e-12,CF
5659,41,138,305.9999999999966,CF
5660,42,138,7.270184454455116e-12,CF
5661,43,138,305.9999999999893,CF
5662,44,138,305.9999999999709,CF
5663,45,138,305.99999999997453,CF
5664,46,138,305.9999999999827,CF
5665,47,138,306.0000000000002,CF
5666,48,138,4.722222612940658e-12,CF
5667,49,138,3.2274183325852877e-12,CF
5668,50,138,3.637978807091713e-12,CF
5669,51,138,3.6350922272276443e-12,CF
5670,52,138,305.99999999996845,CF
5671,53,138,305.99999999998624,CF
5672,54,138,305.9999999999782,CF
5673,55,138,305.9999999999817,CF
5674,56,138,305.999999999993,CF
5675,57,138,3.637978807091713e-12,CF
5676,58,138,305.99999999991167,CF
5677,59,138,305.9999999999345,CF
5678,60,138,305.9999999999673,CF
5679,61,138,1.8990808925422526e-11,CF
5680,62,138,1.1245004927218105e-11,CF
5681,63,138,1.4551915228366852e-11,CF
5682,64,138,3.637978807091712e-12,CF
5683,65,138,306.00000000000034,CF
5684,66,138,1.4166667838821399e-11,CF
5685,67,138,3.6350922272274282e-12,CF
5686,68,138,3.637978807091712e-12,CF
5687,1,139,6752.6,MF
5688,2,139,26295.0,BL
5689,3,139,18328.000000000127,CF
5690,4,139,19246.000000000004,CF
5691,5,139,2.9103830456733704e-11,CF
5692,6,139,3.637978807091713e-12,CF
5693,7,139,3.637978807091713e-12,CF
5694,8,139,3.637978807091713e-12,CF
5695,9,139,3.637978807091713e-12,CF
5696,10,139,3.637978807091713e-12,CF
5697,11,139,1.0913936421275137e-11,CF
5698,12,139,3.637978807091713e-12,CF
5699,13,139,7.275957614183426e-12,CF
5700,14,139,3.637978807091713e-12,CF
5701,15,139,3.637978807091713e-12,CF
5702,16,139,1.0913936421275139e-11,CF
5703,17,139,1.4551915228366852e-11,CF
5704,18,139,3.637978807091713e-12,CF
5705,19,139,1.4551915228366852e-11,CF
5706,20,139,3.637978807091713e-12,CF
5707,21,139,3.637978807091713e-12,CF
5708,22,139,7.275957614183426e-12,CF
5709,23,139,7.275957614183426e-12,CF
5710,24,139,305.9999999999927,CF
5711,25,139,3.637978807091713e-12,CF
5712,26,139,1.8189894035458565e-11,CF
5713,27,139,3.637978807091713e-12,CF
5714,28,139,4.552358490173006e-12,CF
5715,29,139,305.99999999997453,CF
5716,30,139,305.999999999989,CF
5717,31,139,3.2741809263825417e-11,CF
5718,32,139,305.9999999999818,CF
5719,33,139,4.409361764601273e-12,CF
5720,34,139,305.9999999999927,CF
5721,35,139,3.974820472762943e-12,CF
5722,36,139,305.9999999999891,CF
5723,37,139,3.637978807091713e-12,CF
5724,38,139,305.9999999999953,CF
5725,39,139,3.635092227227601e-12,CF
5726,40,139,3.637978807091713e-12,CF
5727,41,139,305.9999999999966,CF
5728,42,139,7.270184454455116e-12,CF
5729,43,139,305.9999999999893,CF
5730,44,139,305.9999999999709,CF
5731,45,139,305.99999999997453,CF
5732,46,139,305.9999999999827,CF
5733,47,139,306.0000000000002,CF
5734,48,139,4.722222612940658e-12,CF
5735,49,139,3.2274183325852877e-12,CF
5736,50,139,3.637978807091713e-12,CF
5737,51,139,3.6350922272276443e-12,CF
5738,52,139,305.99999999996845,CF
5739,53,139,305.99999999998624,CF
5740,54,139,305.9999999999782,CF
5741,55,139,305.9999999999817,CF
5742,56,139,305.999999999993,CF
5743,57,139,3.637978807091713e-12,CF
5744,58,139,305.99999999991167,CF
5745,59,139,305.9999999999345,CF
5746,60,139,305.9999999999673,CF
5747,61,139,1.8990808925422526e-11,CF
5748,62,139,1.1245004927218105e-11,CF
5749,63,139,1.4551915228366852e-11,CF
5750,64,139,3.637978807091712e-12,CF
5751,65,139,306.00000000000034,CF
5752,66,139,1.4166667838821399e-11,CF
5753,67,139,3.6350922272274282e-12,CF
5754,68,139,3.637978807091712e-12,CF
5755,1,140,6752.6,MF
5756,2,140,26295.0,BL
5757,3,140,18328.000000000127,CF
5758,4,140,19246.000000000004,CF
5759,5,140,2.9103830456733704e-11,CF
5760,6,140,3.637978807091713e-12,CF
5761,7,140,3.637978807091713e-12,CF
5762,8,140,3.637978807091713e-12,CF
5763,9,140,3.637978807091713e-12,CF
5764,10,140,3.637978807091713e-12,CF
5765,11,140,1.0913936421275137e-11,CF
5766,12,140,3.637978807091713e-12,CF
5767,13,140,7.275957614183426e-12,CF
5768,14,140,3.637978807091713e-12,CF
5769,15,140,3.637978807091713e-12,CF
5770,16,140,1.0913936421275139e-11,CF
5771,17,140,1.4551915228366852e-11,CF
5772,18,140,3.637978807091713e-12,CF
5773,19,140,1.4551915228366852e-11,CF
5774,20,140,3.637978807091713e-12,CF
5775,21,140,3.637978807091713e-12,CF
5776,22,140,7.275957614183426e-12,CF
5777,23,140,7.275957614183426e-12,CF
5778,24,140,305.9999999999927,CF
5779,25,140,3.637978807091713e-12,CF
5780,26,140,1.8189894035458565e-11,CF
5781,27,140,3.637978807091713e-12,CF
5782,28,140,4.552358490173006e-12,CF
5783,29,140,305.99999999997453,CF
5784,30,140,305.999999999989,CF
5785,31,140,3.2741809263825417e-11,CF
5786,32,140,305.9999999999818,CF
5787,33,140,4.409361764601273e-12,CF
5788,34,140,305.9999999999927,CF
5789,35,140,3.974820472762943e-12,CF
5790,36,140,305.9999999999891,CF
5791,37,140,3.637978807091713e-12,CF
5792,38,140,305.9999999999953,CF
5793,39,140,3.635092227227601e-12,CF
5794,40,140,3.637978807091713e-12,CF
5795,41,140,305.9999999999966,CF
5796,42,140,7.270184454455116e-12,CF
5797,43,140,305.9999999999893,CF
5798,44,140,305.9999999999709,CF
5799,45,140,305.99999999997453,CF
5800,46,140,305.9999999999827,CF
5801,47,140,306.0000000000002,CF
5802,48,140,4.722222612940658e-12,CF
5803,49,140,3.2274183325852877e-12,CF
5804,50,140,3.637978807091713e-12,CF
5805,51,140,3.6350922272276443e-12,CF
5806,52,140,305.99999999996845,CF
5807,53,140,305.99999999998624,CF
5808,54,140,305.9999999999782,CF
